ID,POS,Name,TM,ORG,LG,Lev,DOB,Age,HT,WT,B,T,Nat. Pop.,Loc. Pop.,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,Prone,INJ,INJ,Left,Schl,CommSch,COMP,HSC,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,HT P,CON P,GAP P,POW P,EYE P,K P,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,STU P,MOV P,CON P,PBABIP P,HRR P,FB,FBP,CH,CHP,CBP,SL,SLP,SI,SIP,SP,SPP,CT,CTP,FO,FOP,CC,CCP,SC,SCP,KC,KCP,KN,KNP,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,P,C,1B,2B,3B,SS,LF,CF,RF,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,SLR,YL,CV,TY,ECV,ETY,MLY,MLD,SECY,SECD,PROY,OPT,OY,ON40,IC,WAIV,DFA,DEM,DEM,Sign,R5,FAT,ROOK,ACT,Sct,SctAcc,Risk,SctCat,TXN,TXNDT,DrLg,DrTm,Draft,Round,Pick,OA Pick,Disc,DiscTm,Relation,Interest
74413,CF,Mike Lohman,-,-,-,-,08/23/2027,15,6' 0',165 lbs,R,R,Unkn.,Unkn.,20,70,N,H,L,N,L,L,Unknown,Normal,-,-,-,North Andover,-,Average,HS Sophomore,30,30,30,25,30,30,30,30,30,25,30,30,30,30,30,25,30,30,60,70,80,60,65,75,35,25,Line Drive,Pull,Normal,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,35,30,30,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,90-92,90-92,3/4,Normal,20,20,25,25,25,30,30,25,25,55,45,40,-,-,-,-,-,-,25,25,20,45,-,40,-,-,-,55,35,45,45,45,45,45,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 6th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
74588,LF,Sean Lozano,-,-,-,-,03/27/2026,16,6' 1',180 lbs,R,R,Unkn.,Unkn.,20,40,N,H,N,H,N,N,Unknown,Normal,-,-,-,St. Patrick,-,Average,HS Sophomore,20,20,25,25,25,20,20,20,25,30,25,20,20,20,25,25,25,20,45,45,50,50,55,45,50,25,Normal,Normal,Normal,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,85-87,SIDE,Normal,20,20,20,20,20,35,25,35,30,40,50,45,-,-,-,-,-,-,30,-,25,50,-,40,-,-,-,40,-,35,35,40,40,45,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 26th   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
74575,SP,Kevin Lundgren,-,-,-,-,09/24/2027,14,6' 3',180 lbs,R,R,Unkn.,Unkn.,25,80,N,N,N,L,N,N,Unknown,Normal,-,-,-,Lumberton,-,Average,HS Sophomore,20,25,20,20,25,20,25,20,20,20,25,20,25,20,20,20,25,20,35,35,30,30,35,30,50,20,Normal,Pull,Normal,25,35,30,45,35,25,35,30,40,35,25,35,30,45,35,45,75,75,45,80,35,50,20,55,-,-,-,30,45,-,-,-,-,-,-,-,-,20,30,-,-,-,-,4,NEU,89-91,92-94,OTT,Normal,75,40,20,20,20,30,35,45,25,40,40,45,50,-,-,-,-,-,-,-,-,50,-,40,-,-,-,35,-,30,20,20,20,25,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 2nd   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
74576,SP,Jonathan Luyster,-,-,-,-,09/10/2026,15,6' 2',180 lbs,R,R,Unkn.,Unkn.,20,45,N,N,N,L,N,N,Unknown,Normal,-,-,-,San Pasqual,-,Average,HS Sophomore,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,30,30,30,30,45,30,45,25,Normal,Pull,Normal,30,25,20,45,20,30,25,20,45,20,30,25,20,45,20,55,45,50,50,45,35,70,20,55,-,-,-,-,-,30,75,-,-,-,-,-,-,-,-,-,-,-,-,3,FB,90-92,94-96,OTT,Normal,55,50,20,20,20,30,35,40,25,40,45,45,50,-,-,-,-,-,-,-,-,50,-,40,-,-,-,40,-,35,20,20,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 4th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
74456,CF,Tim Luzier,-,-,-,-,02/10/2027,15,6' 1',170 lbs,L,L,Unkn.,Unkn.,20,80,L,N,N,N,N,N,Unknown,Normal,-,-,-,Damien,-,Average,HS Sophomore,30,25,35,30,30,30,25,25,35,30,30,30,25,30,35,30,30,30,55,55,80,80,70,60,30,25,Line Drive,Pull,Normal,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,84-86,84-86,3/4,GB'er,20,20,20,20,20,30,25,45,20,55,45,55,-,-,-,-,-,-,20,25,20,40,-,35,-,-,-,55,35,50,60,65,65,65,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 28th   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
74503,SP,Nathan MacBeth,-,-,-,-,06/20/2026,16,6' 1',170 lbs,R,R,Unkn.,Unkn.,20,45,N,L,N,N,N,N,Unknown,Fragile,-,-,-,Turpin,-,Average,HS Sophomore,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,40,30,25,35,35,30,60,30,Normal,Normal,Normal,20,25,20,45,20,20,25,20,40,20,20,25,20,45,20,45,45,50,45,45,30,50,20,45,-,-,-,25,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,FB,89-91,92-94,3/4,Normal,60,55,25,25,20,30,35,50,30,45,40,55,50,-,-,-,-,-,-,-,-,50,-,40,-,20,-,45,-,40,35,25,25,30,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 26th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Average,Very Low
74586,SP,Jake Macklin,-,-,-,-,01/26/2027,15,6' 4',185 lbs,R,R,Unkn.,Unkn.,25,75,N,N,L,H,N,N,Unknown,Normal,-,-,-,De La Salle,-,Average,HS Sophomore,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,35,30,30,30,35,30,80,25,Normal,Spray,Normal,25,30,30,40,30,25,30,30,40,30,25,30,30,45,30,50,55,80,45,65,-,-,25,50,65,30,55,-,-,-,-,30,55,-,-,-,-,-,-,-,-,-,-,4,NEU,89-91,91-93,OTT,Normal,60,25,20,20,20,30,25,55,20,40,40,50,45,-,-,-,-,-,-,-,-,45,-,40,-,-,-,40,-,35,20,25,20,25,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 25th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
74566,CF,Eric Malo,-,-,-,-,03/17/2027,15,6' 0',160 lbs,R,R,Unkn.,Unkn.,20,80,N,H,H,H,H,H,Unknown,Normal,-,-,-,Hardee,-,Average,HS Sophomore,30,30,40,20,20,35,30,30,40,20,20,35,30,30,40,20,20,35,80,80,80,30,50,80,40,25,Line Drive,Pull,Normal,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,35,30,20,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,3/4,Normal,20,20,25,25,25,30,25,50,30,55,60,70,-,-,-,-,-,-,30,30,20,40,-,35,-,-,-,65,40,60,80,75,80,80,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 14th   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
74626,SS,Dave Manning,-,-,-,-,11/02/2026,15,6' 1',165 lbs,R,R,Unkn.,Unkn.,20,65,N,N,H,N,H,N,Unknown,Normal,-,-,-,Folsom,-,Average,HS Sophomore,25,30,30,20,30,30,30,25,30,20,30,30,30,25,30,20,30,25,65,70,80,45,55,70,55,55,Line Drive,Normal,Spray,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,40,30,20,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,86-88,SUB,Normal,20,20,20,20,20,55,45,65,55,40,35,50,-,-,30,25,-,30,-,-,-,80,-,65,50,50,45,40,-,35,60,55,50,50,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 22nd   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
74650,SP,Pat Mariotti,-,-,-,-,08/24/2027,15,6' 2',175 lbs,R,R,Unkn.,Unkn.,20,50,N,L,H,H,N,L,Unknown,Durable,-,-,-,Arbor View,-,Average,HS Sophomore,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,35,25,30,30,50,20,Normal,Pull,Spray,20,30,20,40,25,20,30,20,40,25,20,30,20,40,30,50,50,40,45,55,35,70,20,70,-,25,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,NEU,89-91,93-95,OTT,Normal,65,45,20,20,20,30,25,45,20,40,40,45,40,-,-,-,-,-,-,-,-,40,-,35,-,-,-,40,-,35,20,20,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 6th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Average,Very Low
74496,SP,Chris Marsh,-,-,-,-,11/29/2026,15,5' 11',170 lbs,L,R,Unkn.,Unkn.,30,80,N,N,N,L,N,N,Unknown,Normal,-,-,-,London,-,Average,HS Sophomore,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,40,30,30,35,20,Normal,Normal,Pull,25,35,35,45,35,25,35,35,45,35,25,35,35,45,35,45,75,80,50,80,30,50,20,50,-,-,-,-,-,25,40,-,-,-,-,-,-,-,-,-,-,-,-,3,NEU,88-90,92-94,3/4,Normal,65,50,20,20,20,30,30,35,20,45,45,45,45,-,-,-,-,-,-,-,-,45,-,35,-,-,-,45,-,35,25,20,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 19th   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
74405,RP,Chris Marsh,-,-,-,-,06/03/2027,15,6' 1',170 lbs,R,R,Unkn.,Unkn.,25,50,N,N,N,N,N,N,Unknown,Normal,-,-,-,Dieruff,-,Average,HS Sophomore,20,25,20,20,20,20,25,25,20,20,20,20,25,20,20,20,20,20,40,35,35,30,40,30,45,25,Normal,Normal,Spray,30,30,25,45,25,30,30,25,45,30,30,30,25,45,25,45,65,60,50,80,30,40,-,-,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,NEU,87-89,88-90,OTT,Normal,30,60,25,25,25,30,35,45,20,45,35,50,50,-,-,-,-,-,-,-,-,50,-,40,-,-,-,40,-,35,20,25,20,30,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 8th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Average,Very Low
74521,SP,Ken Martin,-,-,-,-,11/29/2026,15,6' 0',170 lbs,R,R,Unkn.,Unkn.,20,75,N,N,N,N,N,N,Unknown,Normal,-,-,-,Eastern Tech,-,Average,HS Sophomore,20,25,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,55,40,35,30,40,20,45,25,Groundball,Normal,Normal,30,25,20,50,20,30,25,20,50,20,30,25,20,50,20,80,50,40,55,50,45,80,20,80,-,-,-,-,-,30,80,-,-,-,-,-,-,-,-,-,-,-,-,3,FB,92-94,97-99,3/4,Normal,60,40,25,25,20,30,30,55,25,45,40,45,45,-,-,-,-,-,-,-,-,45,-,35,-,-,-,50,25,40,25,20,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 19th   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
74430,LF,Jeff Mayhan,-,-,-,-,08/14/2026,16,6' 2',180 lbs,L,L,Unkn.,Unkn.,20,45,N,N,N,N,N,N,Unknown,Durable,-,-,-,Beau Chene High School,-,Average,HS Sophomore,30,30,30,30,20,30,25,25,30,25,20,30,30,30,30,30,20,30,60,65,60,50,40,65,60,25,Line Drive,Spray,Spray,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,35,30,20,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,87-89,87-89,3/4,Normal,20,20,20,20,20,40,45,35,20,35,35,35,-,-,-,-,-,-,25,-,-,65,-,60,-,-,-,30,-,20,30,25,20,30,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 13th   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
74444,SP,Dave McCarthy,-,-,-,-,02/14/2027,15,6' 4',180 lbs,R,R,Unkn.,Unkn.,25,80,H,H,H,L,H,N,Unknown,Durable,-,-,-,Country Christian,-,Average,HS Sophomore,20,20,20,20,30,20,20,20,20,20,30,20,20,20,20,20,30,20,30,30,30,30,55,35,75,25,Normal,Spray,Spray,30,30,30,45,25,30,30,30,40,25,30,30,30,45,25,65,55,75,50,60,40,80,20,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,80,-,-,3,NEU,90-92,94-96,3/4,Normal,60,35,20,20,25,40,30,45,20,40,50,45,55,-,-,-,-,-,-,-,-,55,-,50,-,-,-,40,-,30,25,25,20,25,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 11th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
74387,SP,Dan McCoy,-,-,-,-,06/05/2026,16,6' 2',170 lbs,L,L,Unkn.,Unkn.,25,50,N,N,N,L,H,N,Unknown,Normal,-,-,-,McKee Vo-Tech,-,Average,HS Sophomore,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,30,30,35,30,40,35,55,20,Normal,Normal,Normal,30,30,25,40,25,30,30,25,40,25,30,30,25,40,25,50,70,45,45,80,30,45,20,80,-,-,-,-,-,30,80,-,-,-,-,-,-,-,-,-,-,-,-,3,FB,87-89,88-90,OTT,Normal,40,70,25,20,20,30,25,40,20,30,40,40,40,-,-,-,-,-,-,-,-,40,-,35,-,-,-,25,-,20,20,20,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 18th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
74603,SP,Chris McCracken,-,-,-,-,07/26/2026,16,6' 0',170 lbs,L,R,Unkn.,Unkn.,25,65,N,N,H,N,H,N,Unknown,Normal,-,-,-,Huntington High School (Shreveport),-,Average,HS Sophomore,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,35,50,20,Normal,Normal,Normal,20,30,30,40,25,20,30,30,40,25,20,30,30,40,25,45,55,70,45,65,30,40,20,45,40,-,-,25,45,20,45,-,-,-,-,-,-,-,-,25,50,-,-,6,NEU,89-91,90-92,OTT,Normal,60,45,30,25,25,30,35,40,20,45,40,45,50,-,-,-,-,-,-,-,-,50,-,40,-,-,-,45,-,35,25,25,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 13th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
74622,SP,Chris McCreary,-,-,-,-,02/03/2027,15,6' 2',180 lbs,R,R,Unkn.,Unkn.,20,40,N,N,N,H,N,H,Unknown,Normal,-,-,-,Lanett,-,Average,HS Sophomore,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,35,30,30,45,40,30,45,25,Flyball,Pull,Pull,25,25,20,45,20,25,25,20,45,20,25,25,20,45,20,50,45,50,45,45,35,55,25,60,-,25,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,EX FB,89-91,92-94,3/4,Normal,45,25,20,20,20,30,35,30,25,45,40,45,45,-,-,-,-,-,-,-,-,45,-,40,-,-,-,45,-,35,25,25,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 7th   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
74473,SP,Jake McDermott,-,-,-,-,09/25/2026,15,6' 3',185 lbs,R,R,Unkn.,Unkn.,20,45,N,N,N,H,N,N,Unknown,Normal,-,-,-,Washington,-,Average,HS Sophomore,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,40,35,30,35,45,30,60,30,Normal,Normal,Pull,20,20,30,40,20,20,20,25,40,20,20,20,30,45,20,50,40,55,45,35,30,55,20,45,-,-,-,25,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,FB,89-91,94-96,3/4,Normal,55,55,20,20,20,30,40,45,25,45,40,55,55,-,-,-,-,-,-,-,-,55,-,45,-,-,-,50,-,45,20,20,20,25,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 31st   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
74581,SP,Ronnie McLane,-,-,-,-,05/23/2026,16,5' 10',160 lbs,R,R,Unkn.,Unkn.,20,55,N,H,N,L,H,H,Unknown,Normal,-,-,-,Cactus,-,Average,HS Sophomore,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,35,35,40,30,55,20,Normal,Normal,Spray,25,30,25,45,25,25,30,25,40,25,25,30,25,45,25,40,55,60,45,65,30,45,20,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,35,-,-,3,NEU,87-89,88-90,3/4,Normal,65,20,20,20,20,25,25,40,25,40,40,40,35,-,-,-,-,-,-,-,-,35,-,30,-,-,-,40,-,30,20,20,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 30th   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
74587,SP,Steve McPhail,-,-,-,-,01/08/2027,15,6' 2',180 lbs,R,R,Unkn.,Unkn.,25,50,N,N,N,N,N,H,Unknown,Normal,-,-,-,Milford,-,Average,HS Sophomore,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,25,20,25,40,20,55,25,Normal,Normal,Normal,30,30,20,40,25,30,30,20,40,25,30,30,20,40,25,45,60,40,45,70,35,50,20,50,-,-,-,-,-,-,-,35,50,-,-,-,-,-,-,-,-,-,-,3,NEU,89-91,92-94,3/4,Normal,50,35,20,20,20,30,25,45,25,35,35,40,40,-,-,-,-,-,-,-,-,40,-,35,-,-,-,30,-,20,20,20,20,30,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 22nd   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Average,Very Low
74396,SS,Mitch Mejia,-,-,-,-,12/29/2026,15,6' 5',190 lbs,R,R,Unkn.,Unkn.,20,60,N,N,L,N,N,L,Unknown,Normal,-,-,-,Legacy,-,Average,HS Sophomore,25,20,30,30,30,25,20,25,35,30,30,25,20,20,30,30,30,25,50,50,80,60,75,55,40,20,Line Drive,Spray,Spray,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,OTT,Normal,20,20,20,20,20,65,50,55,50,35,35,50,-,-,-,25,20,30,-,-,-,80,-,80,60,55,50,30,-,30,55,40,40,40,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 13th   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
74526,SP,Chris Melvin,-,-,-,-,03/30/2027,15,6' 0',165 lbs,R,R,Unkn.,Unkn.,25,80,N,N,N,N,N,N,Unknown,Normal,-,-,-,South Shore,-,Average,HS Sophomore,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,25,25,45,40,30,70,25,Flyball,Pull,Normal,30,35,25,45,30,30,30,25,40,30,30,35,25,45,30,65,55,55,50,60,35,60,20,80,-,35,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,NEU,89-91,92-94,3/4,Normal,60,75,20,20,20,30,30,45,20,45,35,45,40,-,-,-,-,-,-,-,-,40,-,35,-,-,-,40,-,35,25,20,25,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 16th   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
74513,RF,Luis Mercado,-,-,-,-,02/24/2027,15,6' 3',185 lbs,L,L,Unkn.,Unkn.,20,65,N,N,L,N,N,N,Unknown,Normal,-,-,-,Moore Catholic,-,Average,HS Sophomore,25,25,25,30,25,30,25,25,25,30,25,30,25,25,25,30,25,30,55,65,50,65,50,70,45,20,Normal,Spray,Pull,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,86-88,OTT,Normal,20,20,25,25,25,30,25,50,20,55,40,60,-,-,-,-,-,-,20,-,30,40,-,35,-,-,-,55,35,50,30,30,35,25,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 12th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
74647,C,Ivan Mesta,-,-,-,-,06/03/2026,16,6' 2',190 lbs,R,R,Unkn.,Unkn.,20,80,H,H,N,L,N,N,Unknown,Normal,-,-,-,Rush City,-,Average,HS Sophomore,25,30,30,30,30,25,30,25,30,30,30,25,30,25,30,30,30,25,55,60,55,70,65,65,45,25,Normal,Pull,Pull,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,3/4,Normal,20,20,55,55,45,30,20,45,20,30,35,45,-,30,-,-,-,-,-,-,-,40,50,35,-,-,-,-,-,-,35,25,20,25,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 16th   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
74437,SP,Ben Meszaros,-,-,-,-,09/01/2027,14,6' 0',170 lbs,R,R,Unkn.,Unkn.,20,70,N,N,N,L,H,N,Unknown,Durable,-,-,-,West Chester Christian,-,Average,HS Sophomore,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,35,30,30,30,45,25,60,25,Normal,Normal,Normal,20,25,30,50,20,20,25,30,45,20,20,25,30,50,20,75,50,50,50,50,40,80,20,80,-,30,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,FB,91-93,95-97,3/4,Normal,75,45,20,20,20,30,30,35,30,35,35,35,50,-,-,-,-,-,-,-,-,50,-,40,-,-,-,35,-,25,25,25,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 25th   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
74424,SP,Jared Metz,-,-,-,-,09/12/2026,15,6' 0',170 lbs,R,R,Unkn.,Unkn.,20,80,H,N,L,N,N,N,Unknown,Normal,-,-,-,Ennis,-,Average,HS Sophomore,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,35,30,35,35,35,35,20,Normal,Spray,Normal,20,30,30,45,25,20,30,25,40,25,20,30,30,45,25,60,60,60,50,65,40,80,20,70,65,30,70,30,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,NEU,92-94,96-98,3/4,Normal,55,25,25,20,20,30,30,35,20,50,45,50,40,-,-,-,-,-,-,-,-,40,-,35,-,-,-,55,30,45,30,30,20,30,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 24th   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
74610,2B,Caleb Michalak,-,-,-,-,06/11/2026,16,6' 2',180 lbs,R,R,Unkn.,Unkn.,20,45,N,H,N,N,N,L,Unknown,Durable,-,-,-,Granby,-,Average,HS Sophomore,25,25,30,30,30,20,25,25,30,30,30,20,25,25,30,30,30,20,55,45,50,70,75,30,45,25,Normal,Normal,Normal,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,89-91,91-93,3/4,Normal,20,20,20,20,20,45,40,40,45,55,40,50,-,-,-,25,-,-,-,-,-,70,-,60,35,30,-,55,35,50,40,30,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 6th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
